2f6, 800
5ac, 801
8a8, 802
ba1, 802
df2, 800
f70, 801
fa9, 800
ed5, 801
ccd, 800
a2e, 801
716, 803
438, 802
1e2, 802
84, 801
45, 802
142, 802
339, 803
5fe, 801
8fe, 801
bec, 801
e25, 800
f86, 802
f9d, 800
eab, 802
c8e, 802
9d9, 802
6c2, 800
3f2, 801
1ae, 800
72, 800
51, 800
16c, 801
37e, 800
652, 802
953, 800
c36, 801
e54, 800
f9a, 802
f91, 801
e7b, 802
c48, 800
986, 802
66e, 800
3aa, 802
17c, 803
5f, 801
62, 802
19b, 801
3c4, 800
6a6, 802
9a3, 802
c7e, 801
e85, 800
fab, 801
f7f, 800
e4d, 802
bff, 800
933, 802
61c, 800
362, 801
151, 800
50, 801
74, 802
1ce, 802
40e, 802
6f9, 801
9fa, 801
cc2, 801
eb0, 802
fb7, 802
f68, 800
e19, 801
bb6, 800
8de, 802
5c8, 802
320, 801
126, 800
47, 801
8d, 800
202, 801
459, 802
74f, 801
a48, 800
d03, 802
ed8, 800
fbe, 802
f52, 800
de3, 801
b6c, 802
888, 801
577, 802
2df, 801
ff, 803
40, 801
a4, 803
23b, 801
4a4, 802
7a3, 801
a99, 802
d43, 802
efb, 800
fc3, 802
f33, 800
dab, 801
b1d, 803
835, 801
527, 800
29f, 801
dd, 800
3c, 802
c5, 802
276, 802
4f1, 802
7fa, 801
aea, 802
d80, 801
f20, 800
fc6, 801
f13, 803
d6f, 802
acf, 800
7df, 801
4d9, 802
264, 802
bb, 800
3c, 801
e5, 802
2b1, 802
541, 800
84d, 801
b38, 802
dbc, 801
f3d, 802
fc3, 802
ef1, 800
d2f, 801
a80, 800
788, 802
48d, 802
22a, 801
9e, 802
42, 801
10c, 800
2f1, 801
592, 802
8a3, 802
b84, 802
df4, 802
f57, 803
fbc, 802
eca, 800
cef, 801
a30, 802
734, 801
43f, 800
1f3, 801
88, 800
4b, 801
131, 800
333, 801
5e3, 800
8fa, 801
bce, 800
e28, 801
f70, 800
fb2, 7ff
ea0, 800
cac, 801
9df, 802
6df, 801
3f6, 802
1bf, 801
6f, 802
56, 801
15c, 802
378, 800
636, 800
94e, 801
c17, 800
e5c, 802
f84, 800
fa6, 801
e76, 800
c67, 801
98b, 800
68b, 801
3ac, 802
18e, 801
5e, 800
64, 801
18b, 800
3bd, 802
68a, 800
9a2, 801
c5f, 800
e8d, 801
f96, 802
f94, 801
e45, 801
c1f, 802
938, 802
639, 801
369, 802
15f, 801
50, 802
78, 801
1bc, 800
408, 801
6db, 802
9f5, 801
ca3, 800
eba, 802
fa2, 800
f81, 802
e11, 800
bd6, 801
8e2, 800
5e5, 802
325, 800
135, 801
43, 802
8e, 802
1ef, 802
44f, 801
730, 800
a46, 801
ce5, 800
ee3, 801
fab, 802
f69, 802
dde, 802
b89, 801
88e, 802
594, 801
2e6, 800
10e, 802
3c, 802
a7, 801
229, 802
49d, 801
786, 803
a98, 802
d26, 802
f06, 801
fb2, 800
f4d, 801
da3, 802
b3d, 802
839, 802
543, 800
2a6, 802
e9, 7ff
39, 802
c5, 801
261, 800
4ec, 802
7dc, 800
ae6, 801
d65, 800
f2b, 802
fb2, 800
f2e, 7ff
d6b, 802
af0, 801
7e4, 800
4f4, 801
268, 802
c6, 802
3a, 802
e3, 801
29e, 802
539, 7ff
831, 800
b38, 801
da0, 800
f49, 801
faf, 802
f0b, 801
d2b, 802
a9f, 801
78f, 800
4a8, 802
22d, 802
ac, 801
3b, 802
109, 801
2de, 803
58a, 802
887, 802
b84, 7ff
dd8, 802
f66, 802
fab, 802
ee6, 802
ceb, 802
a4e, 801
73b, 800
459, 801
1f8, 800
90, 801
40, 803
131, 801
31e, 803
5de, 801
8db, 802
bcf, 801
e0f, 800
f7d, 802
fa2, 800
ebf, 801
cab, 803
9fd, 802
6e5, 802
40f, 802
1c4, 803
7a, 802
4d, 802
15a, 802
364, 800
630, 801
92d, 800
c18, 7ff
e40, 800
f92, 801
f97, 803
e90, 802
c63, 800
9ac, 801
691, 802
3c7, 801
193, 802
66, 801
5c, 802
189, 802
3a8, 802
680, 801
984, 800
c60, 801
e72, 801
fa4, 802
f87, 800
e61, 801
c1f, 802
958, 801
63e, 803
37f, 802
162, 803
55, 802
6f, 802
1b8, 802
3ef, 802
6d6, 801
9d7, 803
ca4, 801
e9e, 800
fb2, 801
f73, 800
e30, 7ff
bd3, 802
901, 801
5ec, 802
33b, 801
138, 802
4c, 802
83, 802
1eb, 801
438, 802
72a, 802
a28, 802
cea, 802
ec9, 800
fba, 801
f5a, 800
df9, 801
b89, 802
8ad, 802
599, 800
2f8, 802
111, 802
44, 801
9c, 802
224, 801
485, 802
781, 801
a79, 800
d2a, 802
eee, 800
fc1, 801
f40, 800
dc1, 802
b3d, 800
857, 801
54b, 802
2b8, 801
ea, 802
40, 802
b8, 802
25e, 801
4d3, 802
7d7, 801
aca, 800
d6b, 802
f10, 802
fc7, 802
f22, 802
d85, 802
af2, 802
803, 802
4fa, 802
27d, 802
c9, 803
3d, 801
d9, 803
298, 801
522, 802
82a, 801
b18, 802
da5, 801
f31, 803
fc3, 801
eff, 803
d4a, 801
aa0, 803
7ad, 801
4ac, 802
242, 801
ac, 802
3f, 801
fc, 802
2d9, 801
570, 803
880, 801
b64, 801
ddf, 801
f4f, 800
fbe, 802
edd, 800
d0b, 801
a50, 802
756, 802
460, 800
209, 801
8f, 802
47, 802
123, 802
318, 801
5c3, 800
8d4, 801
bb0, 800
e15, 802
f66, 801
fb8, 801
eb5, 800
cc7, 801
9fe, 800
704, 802
413, 800
1d6, 802
78, 800
50, 801
14e, 800
35a, 802
615, 800
92b, 800
bfa, 800
e49, 801
f7c, 800
fab, 801
e87, 800
c85, 801
9ac, 802
6b0, 802
3cc, 800
1a2, 801
65, 800
5d, 802
178, 800
3a2, 802
668, 800
97f, 801
c42, 803
e79, 801
f8e, 800
f9c, 801
e59, 801
c3d, 801
958, 802
65b, 801
385, 800
173, 801
53, 800
6e, 802
1a9, 800
3ea, 801
6bb, 800
9d2, 801
c86, 800
ea5, 801
f9f, 801
f89, 801
e27, 800
bf6, 801
906, 800
607, 801
341, 802
146, 802
46, 802
84, 802
1dd, 800
432, 801
70f, 800
a24, 801
ccb, 802
ed2, 801
fa8, 801
f73, 802
df4, 802
ba9, 801
8b0, 802
5b4, 801
2fe, 802
11d, 802
3e, 803
9d, 802
210, 802
47d, 801
761, 802
a78, 801
d0b, 800
ef8, 802
fae, 800
f57, 801
dbd, 800
b5d, 801
85a, 800
566, 802
2bf, 800
f7, 802
39, 802
b7, 801
248, 800
4cb, 802
7ba, 800
ac6, 801
d4c, 800
f1c, 801
fb3, 800
f3c, 802
d82, 800
b10, 802
806, 802
514, 801
281, 802
d5, 801
37, 802
d6, 801
285, 802
519, 801
80e, 803
b16, 801
d87, 800
f3d, 802
fb3, 800
f1a, 801
d45, 800
abf, 802
7b0, 800
4c5, 802
246, 803
b7, 802
3c, 802
fb, 802
2c3, 802
568, 801
862, 800
b64, 801
dc3, 803
f5a, 802
faf, 802
ef7, 801
d05, 802
a6e, 801
75d, 802
479, 801
20d, 800
9a, 802
3e, 800
11f, 801
303, 800
5b9, 802
8b8, 802
bb0, 801
df6, 802
f75, 801
fa7, 800
ecd, 801
cc3, 803
a1e, 801
707, 800
42f, 802
1d7, 802
81, 801
48, 802
147, 801
346, 800
60c, 7ff
90c, 800
bfa, 801
e2d, 800
f8b, 7ff
f9a, 803
ea3, 801
c81, 803
9cb, 801
6b4, 803
3e5, 801
1a3, 802
6e, 801
56, 800
176, 802
38d, 802
661, 802
95f, 802
c42, 801
e5f, 800
f9d, 802
f8c, 800
e74, 801
c3b, 802
97a, 802
660, 801
39d, 802
175, 802
5d, 7ff
65, 803
1a4, 801
3d0, 800
6b4, 801
9b5, 802
c89, 801
e8c, 800
fab, 801
f7a, 800
e43, 802
bf4, 802
924, 801
60d, 802
358, 802
149, 802
50, 801
79, 803
1d8, 802
41b, 802
708, 801
a06, 801
ccc, 801
eb7, 800
fb8, 802
f64, 800
e0f, 802
ba9, 802
8cd, 801
5b9, 800
314, 802
120, 800
47, 801
92, 802
20c, 7ff
467, 800
75e, 802
a57, 802
d0f, 802
edd, 800
fc1, 802
f4c, 800
dd6, 801
b5c, 800
879, 801
569, 802
2d3, 801
fa, 802
3f, 801
ab, 802
245, 801
4b3, 800
7b3, 801
aa8, 800
d4d, 802
f01, 802
fc4, 802
f2e, 800
d9e, 802
b11, 803
826, 801
51a, 800
295, 801
d6, 802
3d, 801
ca, 800
27f, 802
4ff, 800
809, 801
af6, 802
d8a, 801
f25, 803
fc4, 801
f0e, 800
d63, 802
ac4, 802
7cf, 801
4cd, 800
258, 802
b6, 802
40, 801
ec, 800
2bd, 801
550, 801
85c, 802
b45, 800
dc6, 802
f43, 800
fc2, 802
eec, 802
d25, 801
a71, 800
77a, 801
47e, 803
21f, 802
9c, 802
44, 801
111, 800
2fd, 802
5a1, 800
8b2, 801
b94, 800
dfc, 802
f5c, 800
fbd, 801
ec2, 802
ce4, 801
a21, 800
724, 802
433, 802
1ea, 802
82, 803
4c, 801
13b, 800
340, 802
5f2, 800
908, 802
bdb, 800
e32, 802
f72, 800
fb0, 802
e99, 800
c9f, 801
9cf, 800
6d2, 801
3ea, 802
1b6, 801
6d, 802
58, 801
167, 803
385, 801
645, 800
95d, 7ff
c24, 802
e65, 801
f87, 801
fa1, 802
e6d, 800
c5a, 802
97b, 802
67b, 801
3a3, 801
186, 802
5b, 802
67, 801
194, 803
3cc, 7ff
696, 800
9b0, 801
c6b, 800
e92, 802
f98, 800
f90, 801
e3b, 802
c11, 801
926, 802
62a, 801
35e, 803
157, 801
4d, 802
7a, 802
1c6, 800
413, 802
6ed, 802
a04, 801
caf, 802
ec1, 801
fa1, 800
f7c, 801
e0a, 800
bc6, 801
8d3, 800
5d6, 801
318, 802
12e, 802
43, 800
90, 801
1fa, 802
45e, 801
740, 802
a55, 801
cf2, 802
ee8, 801
fae, 801
f64, 802
dd1, 802
b7d, 802
87e, 803
586, 801
2d8, 803
107, 802
3c, 800
ac, 802
232, 803
4aa, 802
796, 800
aa7, 802
d32, 800
f0d, 802
fb0, 802
f47, 802
d99, 800
b2e, 802
829, 800
535, 801
29c, 800
e1, 802
39, 802
c9, 802
26b, 802
4f9, 802
7e9, 800
af5, 801
d6f, 802
f30, 802
fb2, 802
f26, 801
d5f, 802
adf, 801
7d6, 802
4e5, 801
25d, 802
c4, 801
39, 802
ec, 801
2ab, 802
548, 802
83f, 800
b44, 801
daa, 800
f4e, 802
fb0, 800
f04, 801
d21, 800
a90, 801
77f, 802
498, 802
224, 803
a6, 802
3c, 802
110, 801
2e8, 802
599, 801
893, 800
b91, 801
de2, 800
f69, 801
fa8, 800
edf, 801
ce1, 800
a40, 802
72c, 802
44c, 801
1ed, 802
8e, 801
43, 800
138, 802
32b, 803
5eb, 802
8eb, 800
bdd, 801
e16, 800
f81, 802
fa0, 800
eb5, 802
c9b, 802
9ee, 801
6d6, 802
402, 801
1ba, 803
75, 802
4f, 802
164, 802
36e, 800
63e, 801
93f, 800
c24, 801
e4a, 800
f95, 801
f90, 800
e88, 7ff
c57, 800
99a, 801
683, 800
3ba, 802
18b, 800
64, 801
60, 800
190, 801
3b3, 803
692, 801
990, 802
c6c, 801
e78, 800
fa6, 801
f82, 802
e59, 802
c10, 800
947, 801
62e, 800
374, 801
15a, 803
55, 801
6f, 802
1c2, 802
3fe, 802
6e6, 802
9e3, 800
cb1, 802
ea6, 800
fb2, 801
f6d, 800
e26, 801
bc7, 802
8f2, 801
5db, 802
331, 801
12e, 802
4c, 801
87, 802
1f6, 801
448, 800
739, 801
a36, 800
cf5, 801
ecf, 800
fbd, 801
f56, 800
df0, 801
b7c, 800
89b, 802
58b, 800
2ee, 802
10a, 802
41, 801
a1, 802
22e, 801
491, 803
790, 801
a88, 800
d35, 801
ef4, 800
fc2, 801
f3b, 800
db7, 802
b31, 802
848, 802
539, 800
2af, 802
e5, 802
3f, 801
bd, 802
268, 801
4e0, 800
7e6, 802
ad8, 802
d71, 801
f17, 802
fc4, 802
f1a, 800
d7c, 801
ae3, 802
7f2, 801
4ed, 800
270, 803
c2, 800
3d, 802
de, 803
2a5, 801
52e, 800
83c, 801
b24, 800
dad, 801
f38, 800
fc1, 802
ef9, 802
d3e, 802
a92, 802
79c, 802
49e, 800
236, 801
a5, 802
42, 802
102, 800
2e2, 801
57f, 803
88d, 801
b73, 802
de8, 802
f51, 802
fbf, 801
ed4, 800
cfe, 802
a41, 802
748, 802
451, 802
200, 801
8a, 803
48, 802
12a, 800
325, 801
5d0, 800
8e6, 802
bbd, 802
e1f, 801
f6c, 802
fb5, 802
eaa, 800
cbb, 802
9f0, 802
6f4, 802
406, 800
1cb, 802
74, 802
53, 802
155, 800
366, 801
623, 800
93a, 801
c06, 800
e50, 801
f7f, 800
fa8, 801
e80, 800
c78, 801
99f, 802
69e, 802
3bf, 800
198, 801
62, 802
5f, 802
182, 802
3af, 801
676, 800
98e, 802
c4d, 800
e81, 801
f91, 802
f9a, 802
e4f, 800
c31, 802
94b, 802
64d, 801
378, 801
16b, 802
51, 802
73, 802
1b2, 800
3f6, 801
6c9, 802
9df, 801
c94, 800
eaf, 802
fa0, 800
f84, 802
e1e, 802
be7, 801
8f4, 802
